,airtel,asian,cipla,hcl,hdfc,hindu,icici,infy,itc,kotak,sbi,m&m,ongc,power,reliance,indus,sun,tata,tcs,techm,vedl,lt
2015-02-23,-2.0803241707487414,0.6469903443742158,0.6979467959650579,3.3068366727413907,1.0301642994980469,0.7382629819924552,-1.4335700934566005,-0.05088189287107732,2.4588438424013033,1.8271873565859638,-0.013380403015174493,-1.5937081763539076,-0.516810400636944,1.3893402402353534,-0.4154617614232716,1.1057041315395666,0.7214531344569236,1.1675406420135825,0.728876328552448,2.4834480649667703,0.4263819771403288,0.3623701518669912
2015-02-24,-2.111875688046463,0.5640409286180192,0.8729268503416451,3.3341041181806004,1.248220598964014,1.3631566609992527,-1.4358982820583277,-0.03853892885821296,2.73132493864592,1.986309137467519,-0.013736717406830926,-1.5793140070064204,-0.9496704820445896,1.3933431693440153,-0.49050003984749296,1.3074132349843717,0.7535392739547554,0.9826757390998,0.7999766493466862,2.5170350459464226,0.22185440845482263,0.5784490056108852
2015-02-25,-1.888914723170858,0.7464742939239518,0.869084977126241,3.3984613261782357,0.9929912300328099,1.1282538294483422,-1.4251788829144172,0.06574694030570559,2.8965693067326046,1.9221100000700482,-0.012202203943919304,-1.5274958689443856,-0.9250814115510184,1.2499120325394415,-0.4920310134511994,1.2066806864849937,0.44945540236324844,1.132895886826448,0.570176415240153,2.469304544511628,0.3277207323243962,0.5054521676270751
2015-02-26,-1.9482701250757477,0.36515171838173777,0.604187012292424,3.3499316244575494,0.7609621389642147,0.8598524325510263,-1.409613236893555,-0.045793582986524216,2.6565994807143123,1.9151832014932129,-0.01562472566730782,-1.613445647584512,-0.8236881476570568,1.359225008728992,-0.4732042426021257,0.9566008443706957,0.17875220849854162,1.031905033398121,0.6319857715321907,2.43975030300075,0.331150900798058,0.4441827834691056
2015-02-27,-1.7889372807434765,0.5434977801289562,0.7839515998487313,3.5418498849925677,0.736575534765942,0.9034275735262808,-1.3460511073798107,-0.02507040626457887,2.5959435280092853,1.9299910494832029,-0.002489727799343156,-1.604419059407239,-0.6032905840987598,1.6006542258018353,-0.4230484877748221,1.012174423955747,0.34908752654629216,1.118808496709275,0.6662389717438464,2.6392269509995328,0.2562112395411139,0.7614562645555721
2015-03-02,-2.0544423585454967,0.5114415943531171,1.2302124693584393,3.555419953887572,0.9523986492148409,1.4932677688971214,-1.3027856025160924,0.031020437308607544,0.8142779888940653,2.217835861456828,-0.006595028289073602,-1.8045337796066534,-0.8233765042860083,1.43826496179461,-0.4024273889795322,1.7716004696161276,0.7184262736646954,1.2636491119721116,0.5325059091305945,2.701153537783413,0.13837800728834143,1.121085858071502
2015-03-03,-2.1344099756035178,0.7123617114238933,1.34095794964036,3.620060661570191,0.9869695928621305,1.3275292125657312,-1.2879451995267999,0.05579322881471697,0.7369732358299274,2.2710288967516608,-0.004389052020988831,-2.145696605001141,-0.7902617868895561,1.16099201006278,-0.23893637103060328,1.758595889160645,0.9687171170317751,1.0174886436042152,1.0098649208210817,2.8127518872243944,0.18715779887229098,1.128287328883018
2015-03-04,-2.0341870328035307,0.6995742424248418,1.3036819346747264,3.6328219194436717,0.8933590013185208,1.0555426812972606,-1.29370134576455,0.011560954527768303,0.9260023240104932,2.2972338874943232,-0.013042560052788667,-2.243081785581736,-0.8044111885087281,1.0311531242441914,-0.25586129194463125,1.370081894831098,1.6541383877579017,0.9440100418240247,0.8044436207419943,2.765320480416429,-0.026323650768231864,1.0101138551852762
2015-03-05,-2.0435755581664306,0.2631669545906499,1.4715427797895415,3.736516645022699,1.0656815947750344,1.4410077911203418,-1.2893922100270943,-0.030276973270872285,0.880341195648696,2.3241599328624267,-0.013187342739031868,0.2459616604961356,-0.7797364923650678,0.9434382572579579,-0.28912116948544003,1.5072275504293229,1.9209718678745467,0.9330258298565274,0.49566034057594144,2.793648526128823,-0.07257499129856042,0.951061256960079
2015-03-06,-1.9818503017456037,0.34146796490004927,1.4217073652271464,3.749855625054411,1.0405118229261114,1.3050457373190902,-1.2623429927900973,-0.03495464357096007,0.9129101394676882,2.3048354743987565,-0.013536539247390528,0.18778964235349505,-0.8369300023734707,0.9610334373526098,-0.2788617969086313,1.49609650233102,1.8708366117004553,0.9565779912065697,0.3905392254637789,2.798442571388758,0.015698257787425562,0.9794205052924405
2015-03-09,-2.0938605152481946,0.051892846293549115,1.3773187766580834,3.7000834693437596,0.7705830521961627,1.7873331101188337,-1.2804895532967153,-0.14769499975604325,0.6685701632612401,2.13653615490231,-0.015266366884476574,0.043552633678147185,-0.9354690940699939,0.5477384028243325,-0.33980211545850453,1.1750199899524556,1.8564825826480191,0.8263008985013202,-0.00413226371825982,2.6725042757046706,-0.2521503159971281,0.8303247835687811
2015-03-10,-1.6535358672275828,-0.09375079699542879,1.2931587560326054,3.560533290244027,0.7483172476495353,1.5803621232152916,-1.2597729417323975,-0.11907313927137936,0.4787275407088227,2.0469347973824217,-0.016970642793798032,0.21794120724579083,-1.0205041517620541,0.37952856877520724,-0.42146588644533906,1.1713733883754847,1.6347547857707017,0.853904369533402,-0.005204711261681277,2.7305317622808563,-0.215158764687827,0.7524400959010048
2015-03-11,-1.1100160321072807,-0.1906387478340505,1.0771250396411256,3.592335503275582,0.8875833777213017,1.8095492245088702,-1.234955659733736,-0.1406846681114319,0.6448756960577414,2.1819934595888046,-0.017167366765018035,0.42393886992691626,-1.1148232328321828,0.5042721384238253,-0.37586327893695226,1.2539092752286354,1.1826116913101836,0.841215405028352,-0.002053993122280991,2.8972162296694512,-0.3793370125295316,0.7809488037666393
2015-03-12,-0.9733953544111417,-0.08199371972026769,1.1604236803058103,3.5912075532879717,0.7496061873349255,1.6614545039717368,-1.2030554015302999,-0.04961825121167616,0.9586941000175825,2.1831419770706786,-0.011206124345009288,0.32860648969130035,-1.0361218782201178,0.636674620587411,-0.3358681938526848,1.34420693899008,1.479909122450409,0.9124004900087579,0.04776270581225632,2.7806915341663467,-0.29853240680390625,0.8550374094914704
2015-03-13,-0.8747376730055603,-0.2565404381744283,0.9114962983037623,3.3930763473436247,0.6061189309561787,1.2731175471119065,-1.228284938241693,-0.04197086596459634,0.6721626242080143,2.023186289668606,-0.021419125599887383,0.09744448595387492,-1.1059648976571572,0.4301702239634189,-0.45117709938423195,1.0817452246431778,1.2055993730476922,0.5806612196178538,-0.25505492976849836,2.7113349842509327,-0.45098603444969304,0.47211802076597814
2015-03-16,-0.9720858024402923,0.07291207832298455,0.7577383213363327,3.6422712427444206,0.8217336888731015,1.2774128832037248,-1.2027944960341108,0.05296212447775074,0.5948675029434598,1.948586672527186,-0.01890035233058157,0.02392137614849696,-1.111584618452603,0.3789170530867304,-0.4938979520703585,1.201164447917447,1.4505049345770042,0.6340979356332365,-0.22024104224411542,2.7328596253963493,-0.6371040135478375,0.4204670190581119
2015-03-17,-0.863578247764245,0.08180321571565236,0.9957139984583895,3.54275304343704,0.8181058209883946,1.2938895157851469,-1.1765584773839208,0.010507513420943308,0.8252187329516689,2.064345476501837,-0.015998303144809163,0.12111716745131923,-1.1492764200086554,0.5267956075993486,-0.4284911441001032,1.4089073394586065,1.6171283757735613,0.7644191970102874,-0.09800762508540686,2.8032047993952687,-0.4060723477807053,0.637096636314604
2015-03-18,-0.9368653232120038,-0.01937089272272481,1.0874623802752896,3.389506683414185,1.124491666042762,1.1540395100833498,-1.1628108641474124,0.006937089334268864,0.7215539244351641,2.0981100687836354,-0.009212391338842916,0.10574285365659464,-1.2485803767100723,0.48894553362386356,-0.31346995294253666,1.6385973243266885,1.7279204179403422,0.7105464673604547,-0.2668559026149161,2.688082020892269,-0.4101501712053919,0.5397448351617052
2015-03-19,-0.9892994852043838,-0.04522183557911224,0.9917168681119514,-1.3510847018253707,0.9535317940740123,1.0842319591967613,-1.1730148941296834,0.027645338639045336,0.5088944086105983,2.0263946701439743,-0.0152789985983868,0.13256369183883138,-1.2862721782661222,0.5181109441543951,-0.4128755431768211,1.286154041072109,1.742706086114124,0.6426947294630437,-0.21990041375243374,-1.5406838920174888,-0.49321490963415704,0.3838766664654338
2015-03-20,-1.218716066523172,-0.37002983872990625,0.921987255113336,-1.331476592105538,0.9829643221435209,0.7034629784784,-1.2063317938327982,0.10524326050603747,0.23558461210654338,2.089001447443358,-0.025433882300240157,-0.21053127229285615,-1.3113039479429853,0.49940815146634177,-0.48253688403099726,1.0206961886864319,1.5459823272756352,0.41901816433530226,-0.28295839092735514,-1.5444958556145045,-0.6268806404874051,0.28773388117086923
2015-03-23,-0.8973695717520753,-0.3337185793305013,0.9396399868026226,-1.3750861838589472,0.9164009168311497,0.72132947993811,-1.2134391063546575,0.04471492460066987,0.18727701515700892,2.0736103064894196,-0.028307415913756892,-0.10442377478105792,-1.1776480666057376,0.6108253629886736,-0.5542763649831987,0.9310658085967931,1.434369061893976,0.46951292372880643,-0.30700146957428204,-1.5882764459241263,-0.5378472161993647,0.2451727267579107
2015-03-24,-0.5391294608676177,-0.3344850022137042,0.8140557564240778,-1.2896326454635694,0.8034369557935676,0.6312561597260736,-1.2093627722373994,0.016270831638638364,0.05370742942616748,2.072640258044274,-0.0331739842928995,-0.0552722774643119,-1.218700625201239,0.5269403053791798,-0.528249911497502,0.9538473699377357,1.715052610859099,0.19972393533225785,-0.30306607557253873,-1.5595522859036244,-0.45375047409907704,0.2219558260782975
2015-03-25,-0.5081196842060098,-0.20708526350584608,0.8284191215523086,-1.141785113979256,0.7241133976567616,0.6860049200015226,-1.1747178039732171,0.04667977535923689,0.10648363360911457,2.051068648872282,-0.03612417308970956,0.037416267121950945,-1.391417515340264,0.5770862167817221,-0.5178269986702211,0.788472753122249,1.8784606814389266,0.37274059054275444,-0.438495149103787,-1.5559644412600022,-0.3443532357865468,0.06429636195192384
2015-03-26,-0.5738888135808966,-0.4200995211879083,0.7294488569859476,-1.2277995121468122,0.2674953207793251,0.3722694614665248,-1.200184936394296,-0.0972675921988076,-0.025327972971602723,1.900325253942956,-0.04630550084385432,-0.07088128322091651,-1.7101467731525526,0.2730074243667363,-0.5938330727712102,0.6402275750009491,1.5441126283935105,0.061014577403477516,-0.6872106420766233,-1.560688605286823,-0.5441157194821589,0.12413885073987085
2015-03-27,-0.9904146410770038,-0.63690913217449,0.6221056593550774,-1.3423533849309763,0.44076478787164913,0.18880620150088023,-1.179612723484338,0.017566008699555283,-0.13604382975075163,1.8812258320581852,-0.04396648199342655,-0.1484643413120021,-1.6364150427101136,0.3518742577004318,-0.6989738829453377,0.871774170427257,1.3979370683743715,0.24430991514895503,-0.5731562028954064,-1.5638104543892202,-0.6692108850879792,0.29218825884872557
2015-03-30,-0.6431980520545887,-0.38271189737170436,0.7256811287044177,-1.1897129089657623,0.5030288009737751,0.25752602163377597,-1.1695503138346994,0.07858855191426942,0.1619955036066585,1.9216261476681393,-0.037429980191234946,-0.011161520347152953,-1.1693053897986656,0.22789922745747518,-0.6962202245937336,1.084002822845828,1.5080678263297316,0.4127081134804679,-0.18207402249490093,-1.5777462543046368,-0.5916578187226057,0.5525546634405704
2015-03-31,-0.5157390894465353,-0.3223696313535733,0.9120888287276389,-1.3150723355412595,0.328649979877317,0.3780163518474802,-1.1734674624839585,0.005479804853928977,0.2543512763988543,1.9333902938677756,-0.034547375459357314,-0.04964698270681863,-1.4491376177591277,0.36624195085236627,-0.5542537269303065,1.1506312463638355,1.6938220665688097,0.6690918343114298,-0.5538011435533702,-1.5754586156102748,-0.418456534969484,0.5473002839563954
2015-04-01,-0.3348111179785408,-0.18874785153280949,0.7737463391774385,-1.4940443784005863,0.4579047953077168,0.6098301972022636,-1.1456044152670573,-0.1160905151297802,0.4310900483972873,2.1526121565867657,-0.03299346057123043,0.05932693763745543,-1.451293146502802,0.4145924521963138,-0.5332146693696186,1.6489750544711967,2.2836892902615027,0.9517889824319454,-0.6176594863344194,-1.5577987681097327,-0.4637034380245099,0.5629618788214019
2015-04-02,-0.20735215537048876,-0.0828613458604521,0.819608377046419,-1.5044370954881343,0.23364537680665454,0.7729550651295747,-1.135076020340789,-0.08782263187513013,0.24656410504399892,2.1117393151293067,-0.028424441806900118,0.07675377913418824,-1.3572324329646719,0.43996621599534297,-0.5021795935746325,1.5368149616186593,2.3459645633341992,1.024801006838823,-0.6320012114844268,-1.5364335673464637,-0.2658187433326142,0.592406254471417
2015-04-03,-0.21196164464649273,-0.195937530833412,0.7981879170756004,-1.4585596743639906,0.1491676324277966,0.7868590510592642,-1.1327489662832073,-0.05524492494152329,0.22113527477747946,2.089510886129645,-0.029246837600865536,0.021867374309980397,-1.3475719319544393,0.5380996486866201,-0.5672038149580304,1.6203051763512524,2.423010047790435,0.9539114757559444,-0.6605961208139471,-1.5283876093924578,-0.2974897703713147,0.6349080013914422
2015-04-06,-0.14810530018803517,-0.017089858294632963,1.1141432220181213,-1.4525471862980708,0.19053807124883318,1.1713010575492018,-1.131853485955351,-0.04729001746712546,0.5560838495134804,2.217763356578023,-0.027438394407905128,0.2845308917464126,-1.06949852980613,0.7127372236037693,-0.7925334467909886,1.5624540262589695,3.409339200932087,0.801549489936533,-0.9180265599068167,-1.5029815436808942,-0.23543803333199695,0.6068175199828441
2015-04-07,0.04086852500268801,-0.05895657792633163,0.8490767789485278,-1.5408189544554323,0.10343697140568603,1.0319473149862737,-1.1632973838256118,-0.11739080551159208,0.41198310583904024,2.167709318935537,-0.03723043561999767,0.3682750368423746,-1.1838861159125513,0.5829330260507187,-0.8027048812637302,1.2428436411211876,3.0873230297199,0.6779678152150727,-0.8173325490967343,-1.5058663508536678,-0.2869299866110383,0.59807129230759
2015-04-08,0.7041124587811011,0.11697159207051323,0.9930879227449021,-1.4820026611272064,-0.020784573017631414,1.0973070273180363,-1.1435760983219057,-0.03420553137453301,0.477960870605145,2.059352864436074,-0.04106892426297719,0.43532004051989426,-1.3413178104082053,0.5220590411324306,-0.5844307282843203,1.0873011609761352,3.0137418139788346,0.7468030775484807,-0.6599425389948198,-1.477405872317424,-0.2606691954329422,0.579894740937333
2015-04-09,0.7481852699613821,0.19772397920018983,0.73041374626517,-1.438438232776276,0.1716776753836262,1.1883828100167368,-1.1298194243590636,0.010334990441221315,0.49735218789279895,2.276192046009896,-0.0247215479720538,0.3759286877434771,-1.3898732307428678,0.8537043226065366,-0.3655470619979423,1.4833801362797272,2.64180232829029,0.7017505373942853,-0.4379380939457943,-1.4665708579498284,-0.2850093966793329,0.5171055043945426
2015-04-10,0.7681970271546877,0.207532454560786,0.5179771681724832,-1.4152096243950734,0.01845578363205608,1.3305523641023753,-1.1252892588734937,0.060621943828916836,0.4473033287503199,2.243237303770694,-0.020613449280294325,0.38512309436424347,-1.4266126213236234,1.0111093443649914,-0.2814877392132064,1.460590806014602,2.6361640849134966,0.6990461692842167,-0.4958239545255217,-1.479420061058855,-0.09892351967267672,0.49107034994511234
2015-04-13,1.1963588197439592,0.22676835621862154,0.6902206969550221,-1.3696238139648187,-0.15820590456029238,1.3810842711834763,-1.1108577739142869,0.07126605811866174,0.7172220860330779,2.298827209108406,-0.01907901849543006,0.12953952377170347,-1.2860430513302263,1.1513571246742265,-0.18942693139578468,1.4484571422574248,2.9494618130168555,0.6053633950853221,-0.649482046428499,-1.467078947405599,-0.11441303349681554,0.6466459292595298
2015-04-14,1.173242177555316,0.159295032380912,0.7398605630072627,-1.3344370023827206,-0.21161611660754645,1.254310640471485,-1.1101262560880003,0.07894118276290114,0.7313548769719102,2.3522539505698004,-0.022195002163692783,0.07568754549304478,-1.2636337788758907,1.0216282388306464,-0.17087342839887878,1.3022320912223402,2.9165457862900714,0.3167968000231608,-0.4841855501366606,-1.4631499871055615,-0.07621612852912284,0.626067898014657
2015-04-15,0.974747186306061,0.03693506075477649,0.5756916025908164,-1.4410232084304868,-0.2632863078151017,1.3095797184096512,-1.1130294234194267,0.04998280613601829,0.9168906350484253,2.337798549436231,-0.021248261117410402,-0.15126892552501967,-1.1568242938936566,0.9301939155619308,-0.1862088652694743,1.2352306941478564,2.602700339048385,0.04056462400297762,-0.42077292594279864,-1.4634771758235217,0.11008124207121216,0.5792542226439314
2015-04-16,1.0104464538633573,-0.3367940797321826,0.3514169441041536,-1.3510683362481,-0.20620519654169403,1.1584434947184603,-1.0926333269193567,0.043435512639705645,0.6418358557908692,2.1826344885382953,-0.015472243523650066,-0.15457618111749402,-0.6676818461600341,0.7698293796584526,-0.15900027331360175,0.8708729472415218,2.2294786420448762,0.13107584083096563,-0.4126837721938528,-1.4463791897383858,0.04399073582258728,0.2739529567613571
2015-04-17,0.9536443360929494,-0.250701569863978,0.49226197389478565,-1.4348922892615674,-0.08271328988657356,1.368685733552109,-1.0629175248866882,0.02582633836740568,0.8194607076917965,2.1322293639363763,-0.009082984463543305,-0.03860385514965436,-0.6840966714685314,0.9062477037101988,-0.09704942286047072,0.44388569010957574,1.7097364481166615,0.20843034401417823,-0.9612078554403005,-1.4737955151473658,0.3802398278759728,0.35529496237405506
2015-04-20,0.7327115263205963,-0.22185897559018347,0.31620087179430956,-1.5073765700389985,0.03495679894139786,1.2392158357006537,-1.0233981499658962,-0.06868468320168589,0.5083736328891632,2.134871849773044,-0.0073963711905072295,-0.09412323034792423,-0.8144259330405713,0.8894017386122959,-0.29719091046582613,0.47963191204062106,1.798254494887444,0.23967364205408123,-1.0597943715821294,-1.4960031293392493,0.5090681677796738,0.4145165625390528
2015-04-21,0.6630960116218801,-0.22980211334480394,0.3219520305231541,-1.5613737417530393,0.12072650570828299,0.9077394377299695,-1.0118378916428996,-0.010915268114342066,0.6121696375172212,2.1265955084244794,-0.0021580677582146556,-0.055560835590496696,-0.7945228163129469,0.8840441422868515,-0.3174040698537996,0.5828252988300153,0.7417857552063282,0.3144985540423081,-0.8401653535236371,-1.4527161209953576,0.6983708644833712,0.39515213191232607
2015-04-22,0.7672547757179766,-0.4765605590299148,0.2963046902600927,-1.5623360193414821,0.4489391161394054,1.531141336805272,-0.9989728745453391,-0.004911624104232819,0.642130517839821,2.181565958507338,-0.010181111035663394,0.1318028371634253,-1.082680475312158,0.7752912270092654,-0.3025092627603318,0.8243924325708657,0.9747564693081158,0.1759380166043031,-0.606916626138055,-1.4568976922874866,0.7346364133666703,0.6894064149374912
2015-04-23,0.7559204806765998,-0.5426017973690943,0.07568762292348594,-1.4893498606763702,0.3586767146237691,1.327230182628473,-0.9893697543841883,-0.04727377915795921,0.5446379097779904,2.214183715201566,-0.019686154523449354,0.04452527337472114,-1.1995057028797345,1.0073599186480011,-0.3896469832535514,0.960774106830243,0.419588703984294,0.03819977376909457,-0.5895772442865349,-1.4768520511169,0.7869461793601721,0.5665502268373573
2015-04-24,0.8140958971531438,-0.6518516733289502,-0.34049723813413185,-1.532023678089085,0.3646954662379454,1.1500502068594103,-0.968955775805223,-0.27471891775795054,0.7213900491364459,2.2275390126161927,-0.017973989522648778,-0.11357454196541959,-0.8934858656825301,0.9062659158853872,-0.38986810617292694,0.8383406683196829,0.4992446239249541,0.23307969776591836,-0.5031891035209416,-1.5113774612902828,0.6646208129618512,0.385177671193851
2015-04-27,0.6184537692358709,-1.0926862452200272,-0.4778419258362942,-1.533622028661791,0.2518434184854229,0.7712175885570685,-0.9835611197088077,-0.2812550944903351,0.6660955312231105,2.0902489925308974,-0.023000444957216794,-0.17281232646204225,-1.2600706526536676,0.5907493804642756,-0.4672301747267867,0.3708461511607147,0.2130939298248459,0.1741537090449988,-0.5653624476800827,-1.4977768465658772,0.7905419080103246,0.26700115627623916
2015-04-28,0.8847838778685005,-0.8617432822112732,-0.4701554515282288,-1.5884863622233887,0.26282285382456044,0.7598540810243802,-0.8784082475185011,-0.30756857321614883,0.44379299404742106,2.1394030970235716,-0.016375312531202942,-0.05834922031145754,-1.3683907892894336,0.5337211424235174,-0.4965625946914528,0.5376761606457507,0.20934967737799298,0.44003408842952463,-0.5734792710991489,-1.4401125714198488,0.8658620106343107,0.26730819547537576
2015-04-29,0.4635025325622704,-0.9942783856737467,-0.4573854107167106,-1.4986890673639655,0.07804994469795948,0.6276927166364722,-0.8338334612900851,-0.2990203670721879,0.23115934219744771,2.105841935197953,-0.00844704198920301,-0.11311402049957084,-1.2682424009812858,0.6585920766133869,-0.610251656340692,0.5618500635057803,0.4708784213794921,0.24214031183564239,-0.4999834176977649,-1.4331215057586864,0.751736934303209,0.20329559101113473
2015-04-30,0.34218232696031675,-1.0053621833916153,-0.36178313923131145,-1.5143838385975064,-0.03422209610799713,0.4978999376770979,-0.8440585435933486,-0.3455421301593286,-0.0280607571309736,2.1122478011824195,-0.014929945906343747,-0.3089269258827529,-1.44577071188993,0.3832848318958838,-0.5956991182035587,0.32720885359587615,0.3915106866489231,-0.02482621139332093,-0.5511765310815752,-1.4014447757931379,0.6937666178578177,0.04824409241432854
2015-05-01,0.4465013387473198,-1.0514800116127347,-0.40822169651881446,-1.5170220890550283,-0.03716282748642115,0.5454126965108143,-0.8074055070676411,-0.33440802980799395,0.03355033843934122,2.1005242937272595,-0.009173572224320648,-0.2855636001488592,-1.4266465276085658,0.580915434978,-0.5945558728197519,0.47235941723358216,0.42646438802694064,0.06384968108810879,-0.605431439585431,-1.36946761177926,0.7511912475511933,0.1103318419743426
2015-05-04,0.8315472879035031,-0.6702083940904192,0.14856369746247264,-1.252709215320047,0.2136199288774804,0.9400914378229775,-0.7802097392060541,-0.22551781297760168,0.44678400606334967,2.1367177185514303,0.0019218285419611402,0.19969001793054109,-0.37865077465808916,0.8014393162424074,-0.4798001327347945,0.9244690103866037,0.6880076711997235,0.199342866399876,-0.5129661214319725,-1.360324497687718,0.850492139153833,0.2577692712630267
2015-05-05,0.730559946522813,-0.7397079690432633,-0.022498018520981013,-1.2785284094486264,0.1468488819969621,1.179458648892722,-0.7585125976086997,-0.2836572071716245,0.3625095742005519,2.519841426015713,-0.0020838418005373546,0.12924988541582627,0.10555155860602013,0.6811415905904887,-0.46768643354349226,0.8792895864490924,0.7944637348453533,0.29084329046191887,-0.4747684823027298,-1.3537851453483625,1.146643232993192,0.40569030689504465
2015-05-06,0.7119148787864329,-0.9916764528672047,-0.2889513647750758,-1.4468138877969476,0.010477001528621206,0.9833445104592138,-0.8088567797783325,-0.3621964334460387,-0.020621313184350662,2.215285036417829,-0.012732961361788841,0.01616730249330228,-0.48466081361003593,0.4478749053427127,-0.4975072498716879,0.6055392149360677,0.7662154706731105,0.06000423022691455,-0.8811646104321278,-1.3587624315282951,0.91888892965708,0.003267323813341573
2015-05-07,0.8932439041862353,-0.7303963898185213,-0.32724228502132774,-1.2826780362992054,-0.07456426416870272,1.1895515255294877,-0.80058001414792,-0.3149366952247125,0.16934900237313852,2.0290846131956823,-0.013161389817266602,0.05412248972152318,-0.6427440976832441,0.7679646493017772,-0.48734399326268746,0.5012096980077035,0.7276280585323929,0.063930279090907,-0.578385641274345,-1.3312928404886695,0.9546300380923772,0.04769660197195247
2015-05-08,0.9072149318544208,-0.6723137036886958,0.0946790799566338,-1.304106542025231,0.16142831505779026,1.683710854840063,-0.7504577706761406,-0.2812289581272139,0.40414778625894787,2.0975194805573705,-0.015506197855077002,-0.005731579929712433,-0.9552797706825092,0.5174654108953066,-0.44658316864382047,0.5732598701335159,0.6589094151692552,0.403352525896726,-0.6902159630272037,-1.3177433603549653,0.8145018435889109,0.19332050747313367
2015-05-11,0.8502140968942754,-0.7370952643241544,0.21144111073186722,-1.2154810465507515,0.006503306260380147,1.2057032817124897,-0.7262226679692946,-0.18981094864674958,0.37788753728405167,2.071027849905585,-0.0018998325783958553,-0.09034231341036339,-0.8938580833031109,0.46607331419737547,-0.44436108078535863,0.22394896514490698,0.9327700958193927,0.5226747502116476,-0.43179336586218103,-1.278948272385273,0.9935526431834266,0.06936965104222076
2015-05-12,0.6205083633165145,-0.923912031212603,0.1553618803897602,-1.3569045144838194,-0.1559617928423728,0.9026326609494666,-0.7624724541690131,-0.2920476831406963,0.32349962190707565,2.0121917689126496,-0.00906702197419959,-0.12455742368178556,-1.3894777986078508,0.13704563883165582,-0.6201168785619762,0.10080018041544767,0.7738635829318536,0.1802785550551567,-0.5766830914062634,-1.3044961430994264,0.647463875055529,-0.13220002349374682
2015-05-13,0.47849180426905835,-1.014969114725503,0.3226605428757754,-1.2188260022647737,0.19458925229175303,0.995115806751557,-0.6900544738586329,-0.2790684646172269,0.49237505859661823,2.137327625210462,-0.0023340714661512214,0.13167324714616,-1.2073638073135557,0.25032016120565453,-0.5334162463575484,0.3569078742744059,0.9026807877956418,0.23833983146158455,-0.5496899736596623,-1.2920891790413187,0.7425910774582138,0.05275267187972447
2015-05-14,0.5594410121675635,-0.6313150849193514,0.5593349364677148,-1.2358081173149051,0.2968973242959926,0.9424385027192346,-0.6613459124961396,-0.2874947036992381,0.4502929972705489,2.0713840057667636,0.009969155694543668,0.3145469753145131,-1.0893939775404633,0.292749742816149,-0.6045795606582075,0.21850318320793813,0.8193977571918214,0.2380181910693093,-0.6250030445793201,-1.2777794660104589,0.6890007289547861,-0.0018006742828058767
2015-05-15,0.7232671837989799,-0.5594639265921332,0.5798082370011092,-1.2891867283335816,0.30553427442995784,0.9784139675834542,-0.654352265024601,-0.21298078042623372,0.48380403940007705,2.1522265065018535,0.016088864736245656,0.43807911165660823,-0.9528561010112363,0.3868769839027171,-0.6212523853157982,0.4101078344841111,0.8448234823708407,0.17766904467273753,-0.5269551642193065,-1.2601649784479783,0.6347932951778885,0.06708649869058438
2015-05-18,0.9502007690538737,-0.924388916173118,0.5573006440483523,-1.1914640752173666,0.5501986904690749,1.2681580378600505,-0.6195255685907637,-0.15629927066852173,0.7626085566425309,2.2370345295140655,0.019268665858272836,0.491674197367303,-0.7664796162813355,0.36987416638162146,-0.4456868572544157,0.61372435496057,0.8596196189733462,0.37713190744127856,-0.6545570879582603,-1.2815096084494384,0.7088498567699324,0.21937605911583286
2015-05-19,1.0477393528677104,-0.807304036080211,0.49412451906798627,-1.165494514153429,0.6727716442562245,1.214457220999266,-0.5910362719190932,-0.0870713853120719,0.8137547739431457,2.333585442140581,0.021937432425011363,0.48816418340599604,-0.8906959136541076,0.42371628962403113,-0.39421823849201215,0.4996433171558363,0.9524024716809327,0.2460323398847829,-0.550307215710517,-1.2433182245403205,0.8569566511782964,0.3033562235451974
2015-05-20,1.2217386193512618,-0.8834902242635717,0.587342822399681,-1.0733179937562296,0.9551365118220766,1.3664849670739745,-0.5464238846760273,-0.023589931527562783,0.7339315445590667,2.365859485299333,0.03168402758249813,0.5019497087709369,-0.9144759581186791,0.5809537318185866,-0.2782631118522405,0.6004832054671908,1.0835878739857228,0.16303700659200474,-0.32696407120730747,-1.1806915380337573,0.9538453678887046,0.31431183013117797
2015-05-21,1.2572531528875621,-0.9570488601591837,0.42249536735028914,-0.9955845273148036,0.9822983228992604,1.5946458162086918,-0.5518583161430156,-0.04611340360310373,0.613674794721999,2.447371258595249,0.02809262084695026,0.4525170559089096,-0.8496357794289551,0.527571079851367,-0.2949380808090231,0.6496671302163985,1.4174205764726582,0.4266388483788334,-0.17171947333953552,-1.13829407744803,0.8569693087297406,0.4190870673238926
2015-05-22,1.2344864667665263,-0.9252134542908567,0.42869497347584723,-0.9244370934772108,1.0054000853504854,1.6786613235497936,-0.5284948575142745,-0.023527387838907503,0.6525151579717012,2.3927067154867037,0.021128386046497204,0.5208729898376939,-0.7442834987258411,0.6388550469560784,-0.3146606163006514,0.6720863070059425,1.6874459657827072,0.4234060915575195,-0.04698724753012404,-1.1130213576170693,0.865614831334033,0.38978244582734506
